,video_name,is_name,is_comic,comic_name,tokens
555,Nucléaire éoliennes Une nouvelle enquête d'Hugo Clément - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Nucl\u00e9aire"", ""\u00e9oliennes"", ""Une"", ""nouvelle"", ""enqu\u00eate"", ""d'"", ""Hugo"", ""Cl\u00e9ment"", ""-"", ""L'"", ""Instant"", ""M""]"
556,Economie social Ukraine : revivez la première spéciale de Questions politiques sur la présidentiel,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Economie"", ""social"", ""Ukraine"", "":"", ""revivez"", ""la"", ""premi\u00e8re"", ""sp\u00e9ciale"", ""de"", ""Questions"", ""politiques"", ""sur"", ""la"", ""pr\u00e9sidentiel""]"
557,"Jean-Marc Daniel : ""Il y a des dispositifs juridiques qui font que le Smic doit augmenter""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jean-Marc"", ""Daniel"", "":"", ""\""Il"", ""y"", ""a"", ""des"", ""dispositifs"", ""juridiques"", ""qui"", ""font"", ""que"", ""le"", ""Smic"", ""doit"", ""augmenter\""""]"
558,"Laurence Favre : ""Depuis le début du conflit les enfants s'expriment librement"" à l'école","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Laurence"", ""Favre"", "":"", ""\""Depuis"", ""le"", ""d\u00e9but"", ""du"", ""conflit"", ""les"", ""enfants"", ""s'"", ""expriment"", ""librement\"""", ""\u00e0"", ""l'"", ""\u00e9cole""]"
559,"Fabien Roussel : ""Au premier tour de l’élection présidentielle on vote pour ses idées""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Fabien"", ""Roussel"", "":"", ""\""Au"", ""premier"", ""tour"", ""de"", ""l\u2019\u00e9lection"", ""pr\u00e9sidentielle"", ""on"", ""vote"", ""pour"", ""ses"", ""id\u00e9es\""""]"
560,"Jean Lassalle : ""Reconstruire un Etat qui soit à la fois un symbole et un outil""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jean"", ""Lassalle"", "":"", ""\""Reconstruire"", ""un"", ""Etat"", ""qui"", ""soit"", ""\u00e0"", ""la"", ""fois"", ""un"", ""symbole"", ""et"", ""un"", ""outil\""""]"
561,"Le philosophe Pierre Charbonnier: ""Beaucoup de choses qui nous semblaient aller de soi ne vont plus""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""philosophe"", ""Pierre"", ""Charbonnier:"", ""\""Beaucoup"", ""de"", ""choses"", ""qui"", ""nous"", ""semblaient"", ""aller"", ""de"", ""soi"", ""ne"", ""vont"", ""plus\""""]"
562,Giscard d'Estaing - Les Présidents et la Culture #CulturePrime,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Giscard"", ""d'"", ""Estaing"", ""-"", ""Les"", ""Pr\u00e9sidents"", ""et"", ""la"", ""Culture"", ""#CulturePrime""]"
563,Guerre en Ukraine : la nouvelle stratégie de la diplomatie russe sur les réseaux sociaux,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Guerre"", ""en"", ""Ukraine"", "":"", ""la"", ""nouvelle"", ""strat\u00e9gie"", ""de"", ""la"", ""diplomatie"", ""russe"", ""sur"", ""les"", ""r\u00e9seaux"", ""sociaux""]"
564,Mister V survole Youtube - L'Instant M,"[1, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""Mister"", ""V"", ""survole"", ""Youtube"", ""-"", ""L'"", ""Instant"", ""M""]"
565,Les 60 ans des Accords d'Evian avec Malika Rahal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""60"", ""ans"", ""des"", ""Accords"", ""d'"", ""Evian"", ""avec"", ""Malika"", ""Rahal""]"
566,Lettre à Lyes Louffok - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Lettre"", ""\u00e0"", ""Lyes"", ""Louffok"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
567,L'iPhone propose désormais de déverrouiller son écran tout en portant un masque (et il était temps),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""L'"", ""iPhone"", ""propose"", ""d\u00e9sormais"", ""de"", ""d\u00e9verrouiller"", ""son"", ""\u00e9cran"", ""tout"", ""en"", ""portant"", ""un"", ""masque"", ""(et"", ""il"", ""\u00e9tait"", ""temps)""]"
568,Le questionnaire Jupiproust de Charlie Danger - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Charlie"", ""Danger"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
569,Alerte rouge - La chronique de Léo Karmann,"[0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Léo Karmann""]","[""Alerte"", ""rouge"", ""-"", ""La"", ""chronique"", ""de"", ""L\u00e9o"", ""Karmann""]"
570,"""Gérald Darmanin qui apaise les tensions c’est l’équivalent de soigner un herpès au lance flamme ""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""G\u00e9rald"", ""Darmanin"", ""qui"", ""apaise"", ""les"", ""tensions"", ""c\u2019est"", ""l\u2019\u00e9quivalent"", ""de"", ""soigner"", ""un"", ""herp\u00e8s"", ""au"", ""lance"", ""flamme"", ""\""""]"
571,Point route - La drôle d'humeur d'Agnès Hurstel,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Agnès Hurstel""]","[""Point"", ""route"", ""-"", ""La"", ""dr\u00f4le"", ""d'"", ""humeur"", ""d'"", ""Agn\u00e8s"", ""Hurstel""]"
572,Les coulisses de la photographie politique - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""coulisses"", ""de"", ""la"", ""photographie"", ""politique"", ""-"", ""L'"", ""Instant"", ""M""]"
573,Comment la complosphère mondiale réagit à l’invasion russe de l’Ukraine,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Comment"", ""la"", ""complosph\u00e8re"", ""mondiale"", ""r\u00e9agit"", ""\u00e0"", ""l\u2019invasion"", ""russe"", ""de"", ""l\u2019Ukraine""]"
574,Booba du complotisme sanitaire à la propagande russe,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Booba"", ""du"", ""complotisme"", ""sanitaire"", ""\u00e0"", ""la"", ""propagande"", ""russe""]"
575,"Boris Cyrulnik : ""Les enfants seront non pas traumatisés mais ils seront choqués bouleversés""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Boris"", ""Cyrulnik"", "":"", ""\""Les"", ""enfants"", ""seront"", ""non"", ""pas"", ""traumatis\u00e9s"", ""mais"", ""ils"", ""seront"", ""choqu\u00e9s"", ""boulevers\u00e9s\""""]"
576,"Gilles Simeoni : ""Ce statut d'autonomie de la Corse doit être défini avant la fin de l'année 2022""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Gilles"", ""Simeoni"", "":"", ""\""Ce"", ""statut"", ""d'"", ""autonomie"", ""de"", ""la"", ""Corse"", ""doit"", ""\u00eatre"", ""d\u00e9fini"", ""avant"", ""la"", ""fin"", ""de"", ""l'"", ""ann\u00e9e"", ""2022\""""]"
577,"Nouvelles règles à Roland-Garros : ""L'ennemi juré du sport ce sont les temps faibles""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Nouvelles"", ""r\u00e8gles"", ""\u00e0"", ""Roland-Garros"", "":"", ""\""L'"", ""ennemi"", ""jur\u00e9"", ""du"", ""sport"", ""ce"", ""sont"", ""les"", ""temps"", ""faibles\""""]"
578,"Une forme d’ ""hibernation française"" - En toute subjectivité","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Une"", ""forme"", ""d\u2019"", ""\""hibernation"", ""fran\u00e7aise\"""", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
579,Bande dessinée - Dans la bulle de Christophe Blain,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Bande"", ""dessin\u00e9e"", ""-"", ""Dans"", ""la"", ""bulle"", ""de"", ""Christophe"", ""Blain""]"
580,"""Drôle"" sur Netflix : des personnages drôlement attachants - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Dr\u00f4le\"""", ""sur"", ""Netflix"", "":"", ""des"", ""personnages"", ""dr\u00f4lement"", ""attachants"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
581,"J-C Fombonne et Agathe Gignoux : ""L'enjeu du bien être animal important pour les Français ""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""J-C"", ""Fombonne"", ""et"", ""Agathe"", ""Gignoux"", "":"", ""\""L'"", ""enjeu"", ""du"", ""bien"", ""\u00eatre"", ""animal"", ""important"", ""pour"", ""les"", ""Fran\u00e7ais"", ""\""""]"
582,"Laure Calamy : ""On a envie de raconter les femmes après 35 ans""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Laure"", ""Calamy"", "":"", ""\""On"", ""a"", ""envie"", ""de"", ""raconter"", ""les"", ""femmes"", ""apr\u00e8s"", ""35"", ""ans\""""]"
583,La Master Classe d'Aure Atika - La Master-Classe de Par Jupiter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""La"", ""Master"", ""Classe"", ""d'"", ""Aure"", ""Atika"", ""-"", ""La"", ""Master-Classe"", ""de"", ""Par"", ""Jupiter""]"
584,Blessés ukrainiens transférés en France menace de pénurie de frites et serpent à fourrure - Le Jour,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Bless\u00e9s"", ""ukrainiens"", ""transf\u00e9r\u00e9s"", ""en"", ""France"", ""menace"", ""de"", ""p\u00e9nurie"", ""de"", ""frites"", ""et"", ""serpent"", ""\u00e0"", ""fourrure"", ""-"", ""Le"", ""Jour""]"
585,Ce qui se cache dans le sable du Sahara,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Ce"", ""qui"", ""se"", ""cache"", ""dans"", ""le"", ""sable"", ""du"", ""Sahara""]"
586,Ce que révèle la crise corse de la société française - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Ce"", ""que"", ""r\u00e9v\u00e8le"", ""la"", ""crise"", ""corse"", ""de"", ""la"", ""soci\u00e9t\u00e9"", ""fran\u00e7aise"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
587,Séries Mania : le réel en série - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""S\u00e9ries"", ""Mania"", "":"", ""le"", ""r\u00e9el"", ""en"", ""s\u00e9rie"", ""-"", ""L'"", ""Instant"", ""M""]"
588,"Débat ""La France face à la guerre"" le courage d'une journaliste russe et Monfils qui gagne - Le Jou","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""D\u00e9bat"", ""\""La"", ""France"", ""face"", ""\u00e0"", ""la"", ""guerre\"""", ""le"", ""courage"", ""d'"", ""une"", ""journaliste"", ""russe"", ""et"", ""Monfils"", ""qui"", ""gagne"", ""-"", ""Le"", ""Jou""]"
589,Ukraine : les animaux dans la guerre,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""Ukraine"", "":"", ""les"", ""animaux"", ""dans"", ""la"", ""guerre""]"
590,"Julien Denormandie : ""Inévitablement il y aura une augmentation des prix il faut être lucide""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Julien"", ""Denormandie"", "":"", ""\""In\u00e9vitablement"", ""il"", ""y"", ""aura"", ""une"", ""augmentation"", ""des"", ""prix"", ""il"", ""faut"", ""\u00eatre"", ""lucide\""""]"
591,"Yvan Colonna : ses avocats réclament une suspension de peine ""cohérente avec la situation""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Yvan"", ""Colonna"", "":"", ""ses"", ""avocats"", ""r\u00e9clament"", ""une"", ""suspension"", ""de"", ""peine"", ""\""coh\u00e9rente"", ""avec"", ""la"", ""situation\""""]"
592,"Fanny Herrero scénariste : ""Je voulais voir quels étaient les problèmes des artistes""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Fanny"", ""Herrero"", ""sc\u00e9nariste"", "":"", ""\""Je"", ""voulais"", ""voir"", ""quels"", ""\u00e9taient"", ""les"", ""probl\u00e8mes"", ""des"", ""artistes\""""]"
593,"Enquête : après ""The Wire"" plongée dans le crime de Baltimore - L'Instant M","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Enqu\u00eate"", "":"", ""apr\u00e8s"", ""\""The"", ""Wire\"""", ""plong\u00e9e"", ""dans"", ""le"", ""crime"", ""de"", ""Baltimore"", ""-"", ""L'"", ""Instant"", ""M""]"
594,Les risques d'une présidentielle sans débat - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""risques"", ""d'"", ""une"", ""pr\u00e9sidentielle"", ""sans"", ""d\u00e9bat"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
595,Documentaire : notre cerveau fait l'autruche face à l'urgence climatique - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Documentaire"", "":"", ""notre"", ""cerveau"", ""fait"", ""l'"", ""autruche"", ""face"", ""\u00e0"", ""l'"", ""urgence"", ""climatique"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
596,Le questionnaire Jupiproust de Cécile Coulon - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""C\u00e9cile"", ""Coulon"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
597,Ce que nous apprend la guerre - La chronique de Waly Dia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Waly Dia""]","[""Ce"", ""que"", ""nous"", ""apprend"", ""la"", ""guerre"", ""-"", ""La"", ""chronique"", ""de"", ""Waly"", ""Dia""]"
598,"""Depuis que le quai d'Orsay est devenu un Ehpad on note une recrudescence de cas d'Alzheimer"" - Le","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Depuis"", ""que"", ""le"", ""quai"", ""d'"", ""Orsay"", ""est"", ""devenu"", ""un"", ""Ehpad"", ""on"", ""note"", ""une"", ""recrudescence"", ""de"", ""cas"", ""d'"", ""Alzheimer\"""", ""-"", ""Le""]"
599,Le langage cochon 🐷,"[0, 0, 0, 0]",0,[],"[""Le"", ""langage"", ""cochon"", ""\ud83d\udc37""]"
600,Le héros du jour : Xi Jinping - Le héros du jour,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""h\u00e9ros"", ""du"", ""jour"", "":"", ""Xi"", ""Jinping"", ""-"", ""Le"", ""h\u00e9ros"", ""du"", ""jour""]"
601,"Fin du port du masque : une décision qui doit être ""individuelle"" estime Arnaud Fontanet","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Fin"", ""du"", ""port"", ""du"", ""masque"", "":"", ""une"", ""d\u00e9cision"", ""qui"", ""doit"", ""\u00eatre"", ""\""individuelle\"""", ""estime"", ""Arnaud"", ""Fontanet""]"
602,Il y a 32 ans le 14/03/1990 Mikhaïl Gorbatchev est élu président de l’URSS - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Il"", ""y"", ""a"", ""32"", ""ans"", ""le"", ""14/03/1990"", ""Mikha\u00efl"", ""Gorbatchev"", ""est"", ""\u00e9lu"", ""pr\u00e9sident"", ""de"", ""l\u2019URSS"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
603,"Yazdan Yazdanpanah : ""On estime à 40% le nombre de Français touchés par le Covid""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Yazdan"", ""Yazdanpanah"", "":"", ""\""On"", ""estime"", ""\u00e0"", ""40%"", ""le"", ""nombre"", ""de"", ""Fran\u00e7ais"", ""touch\u00e9s"", ""par"", ""le"", ""Covid\""""]"
604,Avec François Villeroy de Galhau gouverneur de la Banque de France,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Avec"", ""Fran\u00e7ois"", ""Villeroy"", ""de"", ""Galhau"", ""gouverneur"", ""de"", ""la"", ""Banque"", ""de"", ""France""]"
605,Extrait exclusif - Série - Drôle,"[0, 0, 0, 0, 0, 0]",0,[],"[""Extrait"", ""exclusif"", ""-"", ""S\u00e9rie"", ""-"", ""Dr\u00f4le""]"
606,"""Véran bosse pas aux urgences il prendrait les patients 2 jours après leurs obsèques"" - 17h17","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""V\u00e9ran"", ""bosse"", ""pas"", ""aux"", ""urgences"", ""il"", ""prendrait"", ""les"", ""patients"", ""2"", ""jours"", ""apr\u00e8s"", ""leurs"", ""obs\u00e8ques\"""", ""-"", ""17h17""]"
607,Jean-François Kahn une vie de presse épisode 2 - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jean-Fran\u00e7ois"", ""Kahn"", ""une"", ""vie"", ""de"", ""presse"", ""\u00e9pisode"", ""2"", ""-"", ""L'"", ""Instant"", ""M""]"
608,"Roger Cohen – Hans Stark – Jean-Yves Potel : ""Le rideau de fer n'est pas encore tombé""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Roger"", ""Cohen"", ""\u2013"", ""Hans"", ""Stark"", ""\u2013"", ""Jean-Yves"", ""Potel"", "":"", ""\""Le"", ""rideau"", ""de"", ""fer"", ""n'"", ""est"", ""pas"", ""encore"", ""tomb\u00e9\""""]"
609,"Jean-Michel Loyer-Hascoët et Sophie Jugie : ""C'est la fin d'une très belle aventure collective""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jean-Michel"", ""Loyer-Hasco\u00ebt"", ""et"", ""Sophie"", ""Jugie"", "":"", ""\""C'"", ""est"", ""la"", ""fin"", ""d'"", ""une"", ""tr\u00e8s"", ""belle"", ""aventure"", ""collective\""""]"
610,Guerre en Ukraine Francis Huster et transmission des gènes - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Guerre"", ""en"", ""Ukraine"", ""Francis"", ""Huster"", ""et"", ""transmission"", ""des"", ""g\u00e8nes"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
611,"""Look up"" : les marches climat reviennent","[0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Look"", ""up\"""", "":"", ""les"", ""marches"", ""climat"", ""reviennent""]"
612,"Peter Doherty chante ""Inutile et hors d'usage"" de Daniel Darc","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Peter"", ""Doherty"", ""chante"", ""\""Inutile"", ""et"", ""hors"", ""d'"", ""usage\"""", ""de"", ""Daniel"", ""Darc""]"
613,"Emmanuel Carrère : ""On revient à l'Union soviétique dans ce qu'elle a de plus enfermée""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Emmanuel"", ""Carr\u00e8re"", "":"", ""\""On"", ""revient"", ""\u00e0"", ""l'"", ""Union"", ""sovi\u00e9tique"", ""dans"", ""ce"", ""qu'"", ""elle"", ""a"", ""de"", ""plus"", ""enferm\u00e9e\""""]"
614,"Benoit Thieulin : ""Le numérique est totalement intégré aux outils basiques de la campagne""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Benoit"", ""Thieulin"", "":"", ""\""Le"", ""num\u00e9rique"", ""est"", ""totalement"", ""int\u00e9gr\u00e9"", ""aux"", ""outils"", ""basiques"", ""de"", ""la"", ""campagne\""""]"
615,"Anne Hidalgo : ""Moi je garantis la retraite à 62 ans""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Anne"", ""Hidalgo"", "":"", ""\""Moi"", ""je"", ""garantis"", ""la"", ""retraite"", ""\u00e0"", ""62"", ""ans\""""]"
616,Vers un printemps européen En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""Vers"", ""un"", ""printemps"", ""europ\u00e9en"", ""En"", ""toute"", ""subjectivit\u00e9""]"
617,"""Ni juge ni soumise"" : la magistrate truculente est sur Netflix - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Ni"", ""juge"", ""ni"", ""soumise\"""", "":"", ""la"", ""magistrate"", ""truculente"", ""est"", ""sur"", ""Netflix"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
618,La Master Classe de Cécile Maistre-Chabrol - La Master-Classe de Par Jupiter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""La"", ""Master"", ""Classe"", ""de"", ""C\u00e9cile"", ""Maistre-Chabrol"", ""-"", ""La"", ""Master-Classe"", ""de"", ""Par"", ""Jupiter""]"
619,Le flop des maisons Brad Pitt,"[0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""flop"", ""des"", ""maisons"", ""Brad"", ""Pitt""]"
620,Daniel Schneidermann exhume la presse des années 30 - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Daniel"", ""Schneidermann"", ""exhume"", ""la"", ""presse"", ""des"", ""ann\u00e9es"", ""30"", ""-"", ""L'"", ""Instant"", ""M""]"
621,"Michelle Perrot et Mona Ozouf dans ""la Grande Librairie"" : une si belle amitié - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Michelle"", ""Perrot"", ""et"", ""Mona"", ""Ozouf"", ""dans"", ""\""la"", ""Grande"", ""Librairie\"""", "":"", ""une"", ""si"", ""belle"", ""amiti\u00e9"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
622,Petite nature de Samuel Theis - La chronique cinéma de Léo Karmann,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Léo Karmann""]","[""Petite"", ""nature"", ""de"", ""Samuel"", ""Theis"", ""-"", ""La"", ""chronique"", ""cin\u00e9ma"", ""de"", ""L\u00e9o"", ""Karmann""]"
623,"""Cessez-le feux locaux en Ukraine : Bison Fûté annonce une journée noire dans le sens des départs"" -","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Cessez-le"", ""feux"", ""locaux"", ""en"", ""Ukraine"", "":"", ""Bison"", ""F\u00fbt\u00e9"", ""annonce"", ""une"", ""journ\u00e9e"", ""noire"", ""dans"", ""le"", ""sens"", ""des"", ""d\u00e9parts\"""", ""-""]"
624,"Filippo Grandi : ""Près de deux millions d'Ukrainiens ont passé les frontières des pays limitrophes""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Filippo"", ""Grandi"", "":"", ""\""Pr\u00e8s"", ""de"", ""deux"", ""millions"", ""d'"", ""Ukrainiens"", ""ont"", ""pass\u00e9"", ""les"", ""fronti\u00e8res"", ""des"", ""pays"", ""limitrophes\""""]"
625,Guerre en Ukraine : Le facteur humain chez les grands dirigeants - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Guerre"", ""en"", ""Ukraine"", "":"", ""Le"", ""facteur"", ""humain"", ""chez"", ""les"", ""grands"", ""dirigeants"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
626,"""Culbute"" sur Arte : quand la pop culture façonne nos sexualités - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Culbute\"""", ""sur"", ""Arte"", "":"", ""quand"", ""la"", ""pop"", ""culture"", ""fa\u00e7onne"", ""nos"", ""sexualit\u00e9s"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
627,Le questionnaire Jupiproust de Terrenoire - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Terrenoire"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
628,Tentative d'humour en temps de menace nucléaire - La chronique de Thomas Vdb,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Thomas Vdb""]","[""Tentative"", ""d'"", ""humour"", ""en"", ""temps"", ""de"", ""menace"", ""nucl\u00e9aire"", ""-"", ""La"", ""chronique"", ""de"", ""Thomas"", ""Vdb""]"
629,"""Ne jamais demander à Sandrine Rousseau d’aller négocier la paix en Ukraine au nom de la France"" - L","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Ne"", ""jamais"", ""demander"", ""\u00e0"", ""Sandrine"", ""Rousseau"", ""d\u2019aller"", ""n\u00e9gocier"", ""la"", ""paix"", ""en"", ""Ukraine"", ""au"", ""nom"", ""de"", ""la"", ""France\"""", ""-"", ""L""]"
630,Un nouveau cratère sur la Lune 🌕,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""Un"", ""nouveau"", ""crat\u00e8re"", ""sur"", ""la"", ""Lune"", ""\ud83c\udf15""]"
631,Le sexe avec les partenaires des amis - Le héros du jour,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""sexe"", ""avec"", ""les"", ""partenaires"", ""des"", ""amis"", ""-"", ""Le"", ""h\u00e9ros"", ""du"", ""jour""]"
632,"Jonathan Littell - Thomas Gomart : ""Nous sommes dans une logique de siège"" en Ukraine","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jonathan"", ""Littell"", ""-"", ""Thomas"", ""Gomart"", "":"", ""\""Nous"", ""sommes"", ""dans"", ""une"", ""logique"", ""de"", ""si\u00e8ge\"""", ""en"", ""Ukraine""]"
